keys,corridor_welfareStationEast_rescueStationSouth,corridor_constructionYardNorth_squareNorth,rescueStationSouth,securityCheckEast,corridor_observatory_outerBarrierWest,corridor_excavationShaftB_rescueStationSouth,bioengineeringHeadquarters,corridor_miningSchool_squareSouth,farm,industryHeadquarters,diamondShop,electrolysisStationSouth,outerBarrierWest,corridor_recycleFacilityEast_rescueStationNorth,corridor_rescueStationWest_mainControlRoom,corridor_squareSouth_mainControlRoom,tankArray,corridor_recycleFacilityEast_tankArray,excavationShaftB,recycleFacilityWest,corridor_squareSouth_securityCheckCenter,excavationShaftA,corridor_securityCheckEast_rescueStationNorth,corridor_constructionYardSouth_excavationShaftB,corridor_outerBarrierCenter_outerBarrierWest,corridor_constructionYardSouth_techSchool,corridor_securityCheckWest_squareNorth,corridor_mainControlRoom_rescueStationWest,corridor_reservoirWest_excavationShaftA,corridor_securityCheckWest_excavationShaftA,corridor_rescueStationSouth_miningSchool,outerBarrierCenter,corridor_rescueStationNorth_securityCheckEast,miningHeadquarters,observatory,corridor_mainControlRoom_squareSouth,outerBarrierEast,corridor_reservoirEast_mainControlRoom,corridor_miningSchool_securityCheckEast,corridor_squareSouth_rescueStationSouth,corridor_mainControlRoom_reservoirEast,corridor_outerBarrierEast_asteroidMine,corridor_squareSouth_miningSchool,corridor_rescueStationSouth_excavationShaftB,cemetery,theEngine,corridor_outerBarrierWest_observatory,miningSchool,fineFoodStore-1,welfareStationWest,corridor_securityCheckCenter_market,corridor_recycleFacilityWest_outerBarrierWest,reservoirWest,corridor_outerBarrierCenter_spacePort,corridor_electrolysisStationNorth_recycleFacilityWest,corridor_outerBarrierCenter_outerBarrierEast,corridor_recycleFacilityWest_electrolysisStationNorth,corridor_squareNorth_recycleFacilityWest,corridor_rescueStationSouth_squareSouth,corridor_market_constructionYardNorth,corridor_market_rescueStationNorth,interiorHeadquarters,recycleFacilityEast,safetyHeadquarters,corridor_excavationShaftB_constructionYardSouth,rescueStationWest,techSchool,spacePort,welfareStationEast,corridor_squareSouth_electrolysisStationSouth,corridor_electrolysisStationSouth_reservoirEast,corridor_squareNorth_securityCheckWest,corridor_miningSchool_excavationShaftB,securityCheckCenter,asteroidMine,corridor_miningSchool_rescueStationSouth,corridor_spacePort_outerBarrierCenter,corridor_constructionYardNorth_market,tavern,corridor_outerBarrierWest_outerBarrierCenter,corridor_cemetery_securityCheckEast,corridor_rescueStationNorth_market,corridor_securityCheckEast_cemetery,securityCheckWest,corridor_excavationShaftA_securityCheckWest,corridor_welfareStationWest_squareNorth,corridor_electrolysisStationSouth_squareSouth,corridor_excavationShaftA_reservoirWest,corridor_techSchool_constructionYardSouth,corridor_tankArray_recycleFacilityEast,corridor_squareNorth_constructionYardNorth,infrastructureHeadquarters,electrolysisStationNorth,corridor_rescueStationNorth_recycleFacilityEast,corridor_recycleFacilityWest_squareNorth,corridor_excavationShaftB_miningSchool,market,corridor_rescueStationWest_excavationShaftA,corridor_reservoirEast_farm,corridor_excavationShaftA_rescueStationWest,rescueStationNorth,corridor_squareNorth_welfareStationWest,corridor_farm_reservoirEast,corridor_excavationShaftA_theEngine,corridor_miningSchool_techSchool,corridor_mainControlRoom_securityCheckCenter,ammoniaShop,corridor_securityCheckEast_miningSchool,corridor_squareSouth_welfareStationEast,corridor_outerBarrierWest_recycleFacilityWest,educationHeadquarters,corridor_asteroidMine_outerBarrierEast,squareSouth,corridor_securityCheckCenter_mainControlRoom,constructionYardNorth,reservoirEast,corridor_market_securityCheckCenter,corridor_welfareStationEast_squareSouth,corridor_techSchool_miningSchool,mainControlRoom,corridor_reservoirEast_electrolysisStationSouth,corridor_theEngine_excavationShaftA,constructionYardSouth,corridor_outerBarrierEast_outerBarrierCenter,squareNorth,corridor_securityCheckCenter_squareSouth,corridor_rescueStationSouth_welfareStationEast
4320,80.0,60.0,86.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,157.0,50.0,60.0,41.0,86.0,157.0,40.0,41.0,0.0,30.0,157.0,6.0,38.0,0.0,60.0,0.0,38.0,121.0,40.0,38.0,86.0,60.0,80.0,0.0,10.0,115.0,60.0,34.0,0.0,157.0,115.0,60.0,157.0,86.0,0.0,100.0,60.0,0.0,0.0,75.0,44.0,30.0,40.0,60.0,50.0,60.0,30.0,14.0,86.0,1049.0,1031.0,115.0,41.0,80.0,0.0,98.0,0.0,0.0,80.0,157.0,50.0,14.0,0.0,38.0,0.0,0.0,0.0,48.0,1031.0,60.0,0.0,80.0,38.0,38.0,0.0,75.0,50.0,0.0,0.0,40.0,44.0,60.0,50.0,80.0,30.0,0.0,1055.0,98.0,34.0,18.0,80.0,14.0,0.0,0.0,0.0,115.0,157.0,38.0,157.0,60.0,0.0,0.0,157.0,38.0,48.0,34.0,1037.0,80.0,0.0,115.0,34.0,100.0,0.0,60.0,26.0,38.0,86.0
4380,86.0,60.0,86.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0,60.0,41.0,86.0,12.0,40.0,35.0,0.0,30.0,157.0,6.0,38.0,0.0,60.0,0.0,38.0,115.0,40.0,38.0,86.0,60.0,80.0,0.0,10.0,115.0,60.0,34.0,0.0,12.0,149.0,60.0,12.0,86.0,0.0,100.0,60.0,0.0,0.0,75.0,38.0,30.0,40.0,60.0,50.0,60.0,30.0,20.0,86.0,1048.0,1036.0,115.0,41.0,80.0,0.0,98.0,0.0,0.0,86.0,12.0,50.0,20.0,0.0,38.0,0.0,0.0,0.0,18.0,1036.0,60.0,0.0,80.0,38.0,38.0,0.0,75.0,50.0,0.0,0.0,40.0,74.0,60.0,50.0,86.0,30.0,0.0,1048.0,104.0,0.0,18.0,80.0,20.0,0.0,0.0,0.0,115.0,12.0,38.0,12.0,60.0,0.0,0.0,157.0,38.0,54.0,34.0,1036.0,86.0,0.0,115.0,0.0,100.0,0.0,60.0,26.0,183.0,86.0
4440,80.0,66.0,86.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,162.0,50.0,60.0,41.0,86.0,168.0,40.0,41.0,0.0,30.0,162.0,0.0,38.0,0.0,60.0,0.0,38.0,109.0,40.0,38.0,86.0,60.0,80.0,0.0,10.0,109.0,60.0,0.0,0.0,162.0,103.0,60.0,162.0,86.0,0.0,100.0,60.0,0.0,0.0,75.0,44.0,30.0,40.0,60.0,50.0,60.0,30.0,14.0,86.0,1077.0,1071.0,103.0,41.0,80.0,0.0,104.0,0.0,0.0,86.0,162.0,50.0,14.0,0.0,44.0,0.0,0.0,0.0,48.0,1071.0,60.0,0.0,80.0,38.0,38.0,0.0,75.0,50.0,0.0,0.0,40.0,38.0,60.0,50.0,80.0,30.0,0.0,1071.0,98.0,0.0,18.0,80.0,14.0,0.0,0.0,0.0,109.0,162.0,38.0,168.0,60.0,0.0,0.0,162.0,44.0,60.0,0.0,1077.0,86.0,0.0,115.0,0.0,100.0,0.0,60.0,26.0,38.0,86.0
4500,80.0,66.0,86.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,131.0,50.0,60.0,41.0,92.0,137.0,40.0,35.0,0.0,66.0,162.0,0.0,38.0,0.0,60.0,0.0,38.0,109.0,40.0,38.0,86.0,60.0,80.0,0.0,10.0,109.0,60.0,0.0,0.0,131.0,103.0,60.0,131.0,86.0,0.0,100.0,60.0,0.0,0.0,75.0,50.0,30.0,40.0,60.0,50.0,60.0,30.0,50.0,86.0,1035.0,1035.0,103.0,41.0,80.0,0.0,98.0,0.0,0.0,86.0,131.0,50.0,14.0,0.0,44.0,0.0,0.0,0.0,12.0,1035.0,60.0,0.0,80.0,38.0,38.0,0.0,75.0,50.0,0.0,0.0,40.0,68.0,60.0,50.0,86.0,66.0,0.0,1041.0,92.0,0.0,6.0,80.0,14.0,0.0,0.0,0.0,115.0,131.0,38.0,137.0,60.0,0.0,0.0,162.0,56.0,60.0,0.0,1041.0,86.0,0.0,121.0,0.0,100.0,0.0,60.0,20.0,75.0,86.0
4560,80.0,60.0,86.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,160.0,50.0,60.0,41.0,98.0,166.0,40.0,41.0,0.0,30.0,162.0,0.0,38.0,0.0,60.0,0.0,38.0,121.0,40.0,38.0,86.0,60.0,80.0,0.0,10.0,115.0,60.0,0.0,0.0,160.0,109.0,60.0,160.0,86.0,0.0,100.0,60.0,0.0,0.0,75.0,44.0,30.0,40.0,60.0,52.0,60.0,30.0,14.0,86.0,1041.0,1041.0,109.0,41.0,80.0,0.0,98.0,0.0,0.0,86.0,160.0,50.0,14.0,0.0,44.0,0.0,0.0,0.0,30.0,1041.0,60.0,0.0,80.0,38.0,38.0,0.0,75.0,50.0,0.0,0.0,40.0,44.0,60.0,52.0,80.0,30.0,0.0,1047.0,86.0,0.0,0.0,80.0,14.0,0.0,0.0,0.0,121.0,160.0,38.0,166.0,60.0,0.0,0.0,168.0,50.0,54.0,0.0,1047.0,86.0,0.0,115.0,0.0,100.0,0.0,60.0,20.0,40.0,86.0
4620,80.0,102.0,86.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,156.0,50.0,60.0,41.0,98.0,162.0,40.0,35.0,0.0,30.0,162.0,0.0,38.0,0.0,60.0,0.0,38.0,121.0,40.0,38.0,80.0,60.0,80.0,0.0,10.0,115.0,60.0,0.0,0.0,162.0,109.0,60.0,156.0,80.0,0.0,100.0,60.0,0.0,0.0,75.0,44.0,30.0,40.0,60.0,50.0,60.0,30.0,14.0,86.0,1035.0,1035.0,109.0,41.0,80.0,0.0,92.0,0.0,0.0,80.0,156.0,50.0,14.0,0.0,44.0,0.0,0.0,0.0,6.0,1035.0,60.0,0.0,80.0,38.0,38.0,0.0,75.0,50.0,0.0,0.0,40.0,110.0,60.0,50.0,86.0,30.0,0.0,1041.0,86.0,0.0,0.0,80.0,14.0,0.0,0.0,0.0,121.0,156.0,38.0,162.0,60.0,0.0,0.0,174.0,50.0,60.0,0.0,1041.0,86.0,0.0,121.0,0.0,100.0,0.0,60.0,56.0,44.0,80.0
4680,80.0,62.0,86.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,166.0,50.0,60.0,41.0,98.0,166.0,40.0,41.0,0.0,30.0,168.0,0.0,38.0,0.0,60.0,0.0,38.0,121.0,40.0,38.0,86.0,585.0,80.0,0.0,10.0,109.0,60.0,0.0,0.0,166.0,109.0,60.0,166.0,86.0,0.0,100.0,60.0,0.0,0.0,75.0,90.0,30.0,40.0,60.0,50.0,585.0,30.0,14.0,86.0,1035.0,1029.0,109.0,41.0,80.0,0.0,86.0,0.0,0.0,80.0,166.0,50.0,14.0,0.0,78.0,0.0,0.0,0.0,36.0,1029.0,60.0,0.0,80.0,38.0,38.0,0.0,75.0,50.0,0.0,0.0,40.0,46.0,60.0,50.0,80.0,30.0,0.0,1047.0,86.0,0.0,0.0,80.0,14.0,0.0,0.0,0.0,115.0,166.0,38.0,172.0,60.0,0.0,0.0,174.0,78.0,56.0,0.0,1047.0,86.0,0.0,127.0,0.0,100.0,0.0,585.0,20.0,74.0,86.0
4740,80.0,67.0,86.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,168.0,50.0,585.0,41.0,86.0,174.0,40.0,35.0,0.0,30.0,174.0,25.0,38.0,0.0,585.0,0.0,38.0,103.0,65.0,38.0,80.0,60.0,80.0,0.0,10.0,109.0,60.0,34.0,0.0,174.0,103.0,60.0,168.0,80.0,0.0,100.0,60.0,0.0,0.0,75.0,50.0,30.0,40.0,60.0,50.0,60.0,30.0,689.0,86.0,1042.0,1024.0,103.0,41.0,80.0,0.0,86.0,0.0,0.0,80.0,168.0,50.0,689.0,0.0,58.0,0.0,0.0,0.0,24.0,1024.0,585.0,0.0,80.0,38.0,38.0,0.0,75.0,50.0,25.0,0.0,40.0,750.0,60.0,50.0,86.0,30.0,0.0,1036.0,86.0,34.0,0.0,80.0,689.0,0.0,0.0,0.0,117.0,168.0,38.0,168.0,60.0,0.0,0.0,174.0,52.0,62.0,34.0,1036.0,80.0,0.0,115.0,34.0,100.0,0.0,60.0,700.0,44.0,80.0
4800,84.0,68.0,86.0,603.0,10.0,0.0,0.0,0.0,0.0,0.0,41.0,50.0,65.0,41.0,86.0,49.0,40.0,41.0,0.0,30.0,170.0,0.0,578.0,0.0,60.0,0.0,65.0,107.0,40.0,38.0,86.0,60.0,626.0,0.0,10.0,115.0,60.0,34.0,0.0,41.0,107.0,60.0,41.0,86.0,0.0,100.0,63.0,0.0,0.0,75.0,740.0,32.0,40.0,60.0,50.0,60.0,30.0,1536.0,86.0,24.0,7.0,107.0,41.0,86.0,0.0,86.0,0.0,0.0,109.0,41.0,50.0,1561.0,0.0,737.0,0.0,0.0,0.0,53.0,7.0,63.0,25.0,86.0,63.0,38.0,0.0,75.0,50.0,0.0,0.0,40.0,1566.0,63.0,50.0,86.0,32.0,0.0,27.0,86.0,34.0,0.0,86.0,1534.0,0.0,0.0,0.0,119.0,41.0,38.0,66.0,65.0,0.0,0.0,170.0,52.0,74.0,34.0,707.0,109.0,0.0,119.0,34.0,100.0,0.0,60.0,1565.0,169.0,86.0
4860,80.0,138.0,86.0,43.0,10.0,529.0,704.0,120.0,708.0,562.0,434.0,50.0,90.0,41.0,86.0,443.0,40.0,35.0,529.0,1056.0,436.0,551.0,43.0,535.0,60.0,535.0,38.0,109.0,40.0,38.0,80.0,60.0,110.0,551.0,10.0,112.0,60.0,34.0,120.0,440.0,103.0,60.0,434.0,84.0,0.0,100.0,60.0,120.0,0.0,75.0,71.0,1041.0,40.0,60.0,50.0,60.0,1041.0,331.0,86.0,351.0,333.0,134.0,41.0,116.0,525.0,86.0,157.0,30.0,80.0,434.0,50.0,316.0,120.0,71.0,525.0,120.0,30.0,88.0,333.0,60.0,0.0,110.0,43.0,38.0,527.0,75.0,50.0,527.0,124.0,40.0,384.0,90.0,50.0,116.0,1056.0,525.0,343.0,80.0,38.0,527.0,116.0,316.0,679.0,527.0,120.0,103.0,444.0,43.0,434.0,60.0,157.0,525.0,450.0,38.0,129.0,34.0,366.0,80.0,124.0,137.0,34.0,100.0,562.0,60.0,335.0,40.0,80.0
4920,80.0,139.0,86.0,61.0,10.0,525.0,708.0,120.0,708.0,566.0,432.0,50.0,93.0,41.0,88.0,443.0,40.0,41.0,525.0,44.0,436.0,563.0,57.0,535.0,86.0,535.0,38.0,105.0,40.0,44.0,86.0,82.0,104.0,551.0,10.0,114.0,60.0,34.0,124.0,432.0,103.0,60.0,432.0,86.0,0.0,100.0,64.0,120.0,2.0,75.0,110.0,40.0,40.0,68.0,50.0,68.0,30.0,344.0,86.0,1360.0,352.0,128.0,41.0,110.0,525.0,88.0,153.0,30.0,80.0,432.0,50.0,329.0,120.0,81.0,525.0,120.0,30.0,1105.0,337.0,82.0,0.0,102.0,38.0,44.0,531.0,75.0,50.0,525.0,120.0,40.0,388.0,89.0,50.0,85.0,45.0,525.0,1384.0,98.0,34.0,537.0,120.0,329.0,675.0,525.0,120.0,103.0,432.0,42.0,432.0,74.0,153.0,525.0,442.0,38.0,123.0,34.0,407.0,80.0,120.0,133.0,34.0,100.0,566.0,60.0,368.0,42.0,86.0
4980,89.0,151.0,92.0,48.0,23.0,538.0,716.0,128.0,726.0,575.0,1438.0,59.0,92.0,54.0,88.0,1437.0,51.0,59.0,536.0,42.0,1444.0,556.0,48.0,548.0,76.0,546.0,49.0,114.0,48.0,45.0,88.0,76.0,99.0,554.0,23.0,114.0,71.0,38.0,132.0,1433.0,108.0,74.0,1431.0,90.0,8.0,112.0,71.0,136.0,10.0,81.0,52.0,38.0,48.0,74.0,67.0,70.0,42.0,322.0,90.0,337.0,341.0,146.0,48.0,124.0,538.0,88.0,168.0,38.0,89.0,1433.0,57.0,324.0,128.0,56.0,536.0,128.0,38.0,70.0,347.0,73.0,8.0,103.0,48.0,43.0,532.0,81.0,59.0,530.0,128.0,51.0,399.0,92.0,67.0,105.0,42.0,536.0,337.0,82.0,48.0,530.0,134.0,318.0,693.0,530.0,140.0,119.0,1431.0,52.0,1431.0,67.0,160.0,536.0,1457.0,59.0,130.0,38.0,341.0,89.0,140.0,153.0,38.0,112.0,577.0,71.0,345.0,61.0,88.0
5040,93.0,130.0,90.0,1056.0,23.0,538.0,726.0,132.0,726.0,577.0,441.0,59.0,92.0,60.0,88.0,432.0,51.0,54.0,538.0,50.0,432.0,554.0,1056.0,543.0,70.0,543.0,43.0,113.0,48.0,43.0,90.0,70.0,99.0,554.0,23.0,113.0,71.0,38.0,132.0,432.0,113.0,71.0,432.0,90.0,8.0,112.0,67.0,132.0,14.0,81.0,55.0,50.0,48.0,70.0,65.0,70.0,38.0,330.0,90.0,363.0,357.0,151.0,54.0,118.0,538.0,90.0,166.0,38.0,93.0,432.0,59.0,330.0,132.0,55.0,536.0,132.0,38.0,90.0,369.0,67.0,8.0,95.0,1050.0,43.0,530.0,81.0,59.0,530.0,131.0,51.0,378.0,92.0,65.0,99.0,38.0,538.0,365.0,90.0,38.0,532.0,124.0,330.0,687.0,530.0,132.0,113.0,436.0,1050.0,432.0,79.0,166.0,536.0,445.0,44.0,130.0,38.0,366.0,93.0,131.0,151.0,38.0,112.0,577.0,71.0,330.0,44.0,90.0
5100,89.0,152.0,92.0,48.0,23.0,544.0,726.0,132.0,726.0,577.0,439.0,57.0,94.0,52.0,88.0,430.0,53.0,1058.0,542.0,53.0,432.0,554.0,48.0,543.0,70.0,543.0,43.0,117.0,48.0,43.0,90.0,65.0,91.0,554.0,23.0,111.0,71.0,40.0,132.0,430.0,111.0,67.0,430.0,98.0,8.0,112.0,62.0,132.0,14.0,81.0,54.0,49.0,48.0,65.0,63.0,69.0,44.0,324.0,90.0,371.0,371.0,149.0,1052.0,116.0,536.0,88.0,166.0,38.0,89.0,430.0,57.0,318.0,132.0,52.0,536.0,132.0,38.0,106.0,379.0,67.0,8.0,97.0,48.0,43.0,530.0,81.0,57.0,530.0,131.0,1053.0,370.0,87.0,63.0,91.0,50.0,536.0,369.0,82.0,40.0,530.0,122.0,318.0,687.0,530.0,132.0,111.0,439.0,48.0,430.0,67.0,166.0,536.0,448.0,46.0,140.0,40.0,373.0,89.0,131.0,149.0,40.0,112.0,577.0,71.0,336.0,48.0,90.0
5160,86.0,138.0,90.0,52.0,23.0,536.0,726.0,132.0,726.0,577.0,441.0,57.0,91.0,48.0,94.0,432.0,47.0,48.0,536.0,43.0,448.0,554.0,54.0,543.0,69.0,543.0,43.0,130.0,48.0,41.0,90.0,65.0,97.0,554.0,23.0,122.0,67.0,38.0,136.0,432.0,122.0,64.0,432.0,90.0,8.0,112.0,62.0,132.0,12.0,81.0,55.0,33.0,48.0,60.0,69.0,63.0,33.0,328.0,90.0,375.0,1369.0,160.0,44.0,116.0,536.0,86.0,166.0,38.0,86.0,432.0,57.0,320.0,132.0,63.0,536.0,132.0,38.0,82.0,381.0,71.0,8.0,1091.0,48.0,43.0,530.0,81.0,57.0,530.0,131.0,47.0,380.0,87.0,69.0,95.0,43.0,536.0,1377.0,86.0,38.0,530.0,126.0,321.0,687.0,530.0,132.0,126.0,437.0,52.0,432.0,62.0,166.0,536.0,452.0,51.0,138.0,38.0,377.0,86.0,131.0,172.0,38.0,112.0,577.0,67.0,318.0,63.0,90.0
5220,86.0,155.0,88.0,58.0,23.0,536.0,726.0,136.0,726.0,577.0,433.0,60.0,90.0,44.0,92.0,424.0,43.0,44.0,536.0,1049.0,428.0,557.0,67.0,543.0,63.0,543.0,38.0,142.0,48.0,38.0,88.0,60.0,106.0,554.0,23.0,130.0,64.0,38.0,135.0,424.0,130.0,64.0,428.0,88.0,8.0,109.0,62.0,136.0,12.0,78.0,55.0,38.0,48.0,60.0,55.0,60.0,38.0,1333.0,88.0,381.0,373.0,168.0,44.0,109.0,536.0,92.0,166.0,38.0,86.0,430.0,54.0,318.0,132.0,49.0,536.0,132.0,38.0,108.0,385.0,65.0,8.0,84.0,45.0,38.0,530.0,78.0,60.0,530.0,131.0,43.0,373.0,87.0,55.0,84.0,1053.0,536.0,389.0,83.0,38.0,533.0,121.0,318.0,687.0,534.0,132.0,130.0,429.0,48.0,424.0,62.0,166.0,536.0,440.0,44.0,139.0,38.0,384.0,86.0,131.0,168.0,38.0,109.0,577.0,64.0,338.0,48.0,88.0
5280,83.0,133.0,88.0,43.0,23.0,536.0,726.0,132.0,726.0,577.0,428.0,60.0,93.0,44.0,92.0,422.0,43.0,44.0,536.0,36.0,428.0,554.0,49.0,543.0,66.0,543.0,38.0,114.0,48.0,38.0,88.0,60.0,90.0,554.0,23.0,111.0,64.0,38.0,132.0,419.0,108.0,64.0,419.0,88.0,8.0,105.0,62.0,132.0,12.0,78.0,63.0,30.0,48.0,60.0,55.0,60.0,30.0,1327.0,88.0,415.0,397.0,146.0,44.0,109.0,536.0,96.0,172.0,38.0,83.0,419.0,60.0,1318.0,132.0,57.0,536.0,132.0,38.0,106.0,409.0,68.0,8.0,84.0,43.0,38.0,530.0,78.0,60.0,530.0,137.0,43.0,1363.0,87.0,55.0,84.0,39.0,536.0,421.0,90.0,38.0,534.0,115.0,1318.0,687.0,530.0,132.0,108.0,424.0,43.0,419.0,62.0,172.0,536.0,445.0,47.0,118.0,38.0,413.0,83.0,137.0,146.0,38.0,105.0,577.0,64.0,1336.0,56.0,88.0
5340,83.0,124.0,88.0,43.0,23.0,536.0,726.0,138.0,726.0,577.0,428.0,54.0,93.0,44.0,92.0,419.0,43.0,44.0,536.0,36.0,425.0,554.0,49.0,543.0,60.0,543.0,38.0,120.0,48.0,38.0,88.0,60.0,90.0,554.0,23.0,108.0,64.0,38.0,132.0,419.0,108.0,64.0,425.0,88.0,8.0,105.0,68.0,132.0,12.0,78.0,73.0,30.0,48.0,60.0,55.0,60.0,30.0,1324.0,88.0,397.0,391.0,146.0,44.0,109.0,536.0,86.0,166.0,38.0,83.0,419.0,54.0,1318.0,132.0,59.0,536.0,132.0,38.0,94.0,403.0,68.0,8.0,84.0,43.0,38.0,530.0,78.0,54.0,530.0,131.0,43.0,1354.0,93.0,55.0,84.0,36.0,536.0,411.0,80.0,38.0,530.0,115.0,1318.0,687.0,530.0,132.0,108.0,424.0,43.0,419.0,68.0,166.0,536.0,439.0,41.0,118.0,38.0,423.0,83.0,131.0,152.0,38.0,105.0,577.0,64.0,1330.0,47.0,88.0
5400,0.0,1397.0,17.0,14.0,4.0,13.0,10.0,53.0,10.0,11.0,23.0,80.0,79.0,87.0,6.0,451.0,0.0,6.0,2.0,146.0,18.0,258.0,31.0,4.0,74.0,4.0,38.0,10.0,48.0,525.0,86.0,8.0,26.0,29.0,0.0,439.0,4.0,718.0,12.0,54.0,684.0,0.0,57.0,19.0,3.0,0.0,9.0,95.0,4.0,0.0,254.0,96.0,4.0,6.0,50.0,12.0,57.0,0.0,44.0,13.0,8.0,8.0,49.0,0.0,0.0,6.0,551.0,4.0,0.0,146.0,29.0,38.0,12.0,143.0,7.0,92.0,4.0,44.0,12.0,75.0,3.0,0.0,5.0,525.0,530.0,3.0,130.0,49.0,544.0,0.0,1358.0,5.0,0.0,81.0,7.0,0.0,121.0,80.0,45.0,85.0,55.0,3.0,7.0,110.0,15.0,15.0,16.0,5.0,16.0,94.0,551.0,7.0,177.0,28.0,1402.0,74.0,245.0,0.0,547.0,1109.0,67.0,105.0,11.0,8.0,41.0,19.0,6.0
5460,0.0,134.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,12.0,6.0,151.0,15.0,0.0,6.0,0.0,559.0,1022.0,4.0,11.0,0.0,11.0,0.0,4.0,55.0,0.0,27.0,6.0,7.0,62.0,0.0,0.0,49.0,70.0,34.0,0.0,48.0,44.0,60.0,10.0,6.0,25.0,0.0,8.0,0.0,0.0,75.0,269.0,34.0,0.0,3.0,0.0,13.0,30.0,631.0,44.0,751.0,553.0,44.0,6.0,53.0,0.0,151.0,0.0,0.0,0.0,10.0,0.0,50.0,0.0,138.0,0.0,0.0,0.0,776.0,6.0,16.0,25.0,600.0,2.0,27.0,27.0,75.0,0.0,0.0,0.0,0.0,149.0,8.0,0.0,53.0,615.0,0.0,839.0,144.0,34.0,4.0,596.0,46.0,0.0,0.0,0.0,62.0,10.0,2.0,10.0,12.0,0.0,0.0,1065.0,24.0,133.0,34.0,269.0,0.0,0.0,56.0,34.0,0.0,0.0,70.0,168.0,1018.0,6.0
5520,0.0,133.0,6.0,0.0,35.0,0.0,0.0,80.0,0.0,0.0,12.0,0.0,100.0,6.0,6.0,22.0,0.0,6.0,0.0,37.0,28.0,82.0,0.0,0.0,525.0,0.0,0.0,147.0,25.0,2.0,6.0,525.0,80.0,80.0,35.0,151.0,70.0,34.0,80.0,12.0,141.0,60.0,12.0,6.0,0.0,0.0,95.0,80.0,0.0,750.0,194.0,77.0,25.0,0.0,0.0,10.0,34.0,6.0,6.0,12.0,67.0,141.0,6.0,80.0,0.0,6.0,5.0,0.0,0.0,142.0,0.0,2.0,80.0,55.0,0.0,80.0,0.0,39.0,7.0,585.0,0.0,140.0,0.0,0.0,82.0,750.0,130.0,80.0,0.0,0.0,101.0,60.0,0.0,80.0,38.0,0.0,152.0,0.0,34.0,80.0,140.0,2.0,0.0,80.0,85.0,141.0,12.0,0.0,12.0,103.0,0.0,0.0,157.0,49.0,109.0,34.0,152.0,0.0,5.0,146.0,34.0,0.0,0.0,70.0,35.0,65.0,6.0
5580,80.0,118.0,86.0,38.0,40.0,0.0,0.0,0.0,0.0,0.0,6.0,50.0,110.0,6.0,86.0,6.0,100.0,6.0,0.0,65.0,11.0,7.0,38.0,0.0,10.0,0.0,0.0,149.0,0.0,2.0,86.0,0.0,130.0,0.0,0.0,143.0,585.0,34.0,0.0,6.0,143.0,585.0,6.0,86.0,0.0,0.0,100.0,0.0,0.0,75.0,46.0,65.0,0.0,0.0,0.0,0.0,30.0,40.0,86.0,26.0,12.0,143.0,6.0,130.0,0.0,86.0,5.0,0.0,80.0,63.0,0.0,40.0,0.0,46.0,0.0,0.0,0.0,56.0,12.0,70.0,0.0,130.0,38.0,0.0,2.0,75.0,57.0,0.0,5.0,100.0,116.0,60.0,0.0,130.0,30.0,0.0,16.0,85.0,34.0,5.0,130.0,40.0,0.0,0.0,0.0,143.0,6.0,38.0,6.0,95.0,5.0,525.0,18.0,40.0,113.0,34.0,18.0,80.0,5.0,143.0,34.0,0.0,0.0,60.0,55.0,45.0,86.0
5640,80.0,195.0,86.0,43.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,60.0,166.0,86.0,6.0,0.0,6.0,0.0,30.0,11.0,5.0,43.0,0.0,0.0,0.0,43.0,109.0,40.0,43.0,86.0,0.0,85.0,5.0,10.0,103.0,60.0,34.0,0.0,6.0,103.0,60.0,6.0,86.0,0.0,0.0,60.0,0.0,0.0,75.0,38.0,30.0,40.0,0.0,0.0,0.0,30.0,2.0,86.0,74.0,69.0,103.0,6.0,80.0,0.0,86.0,5.0,0.0,80.0,56.0,0.0,2.0,0.0,38.0,0.0,0.0,0.0,49.0,69.0,60.0,0.0,80.0,38.0,43.0,5.0,75.0,50.0,45.0,0.0,0.0,153.0,60.0,0.0,240.0,30.0,0.0,69.0,80.0,34.0,5.0,240.0,2.0,0.0,5.0,5.0,103.0,6.0,38.0,6.0,60.0,0.0,0.0,61.0,38.0,145.0,34.0,69.0,80.0,5.0,103.0,34.0,0.0,0.0,60.0,57.0,43.0,86.0
